Date,User_ID,Session_ID,User_Type,Source_Medium,Country,Device_Category,Is_Engaged,Converted,Revenue,Session_Duration_Seconds,User_Journey,Top_Page
18-01-2026,U_7651,S_142634,New,google / organic,Germany,Mobile,1,0,0,281,/home > /blog > /shop,/shop
18-01-2026,U_7652,S_429246,New,facebook / referral,United States,Mobile,1,0,0,205,/shop > /product/tshirt > /cart,/cart
18-01-2026,U_7653,S_748157,New,google / cpc,India,Desktop,0,0,0,3,/blog,/blog
18-01-2026,U_7654,S_647001,New,google / cpc,United States,Desktop,0,0,0,2,/blog,/blog
18-01-2026,U_7655,S_394284,New,facebook / referral,United Kingdom,Tablet,0,0,0,7,/shop,/shop
18-01-2026,U_7656,S_589159,New,google / cpc,Germany,Desktop,1,0,0,146,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
18-01-2026,U_7657,S_883347,New,direct / none,United States,Desktop,1,0,0,219,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
18-01-2026,U_7658,S_528889,New,facebook / referral,Canada,Desktop,0,0,0,2,/home,/home
18-01-2026,U_4947,S_915390,Returning,email / newsletter,United States,Mobile,1,0,0,169,/home > /shop > /product/shoes,/product/shoes
18-01-2026,U_7659,S_877655,New,direct / none,United States,Mobile,0,0,0,1,/blog,/blog
18-01-2026,U_3730,S_659504,Returning,direct / none,India,Mobile,1,0,0,283,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
18-01-2026,U_7660,S_929667,New,email / newsletter,India,Desktop,0,0,0,8,/shop,/shop
18-01-2026,U_7661,S_871587,New,google / cpc,United Kingdom,Desktop,1,0,0,117,/home > /shop > /product/shoes,/product/shoes
18-01-2026,U_7662,S_437532,New,email / newsletter,United States,Desktop,1,0,0,143,/shop > /product/tshirt > /cart,/cart
18-01-2026,U_7663,S_166483,New,facebook / referral,India,Desktop,1,0,0,115,/home > /blog > /shop,/shop
18-01-2026,U_6390,S_272252,Returning,direct / none,Australia,Desktop,0,0,0,4,/shop,/shop
18-01-2026,U_7664,S_147093,New,google / organic,United States,Mobile,0,0,0,3,/shop,/shop
18-01-2026,U_2671,S_641018,Returning,google / organic,United States,Desktop,0,0,0,8,/shop,/shop
18-01-2026,U_7665,S_149947,New,google / organic,India,Mobile,1,0,0,103,/home > /shop > /product/shoes,/product/shoes
18-01-2026,U_7666,S_716922,New,google / organic,United States,Desktop,0,0,0,9,/blog,/blog
18-01-2026,U_7667,S_676255,New,direct / none,United Kingdom,Mobile,0,0,0,9,/blog,/blog
18-01-2026,U_7668,S_474798,New,google / organic,United States,Mobile,1,0,0,196,/home > /blog > /shop,/shop
18-01-2026,U_7669,S_477004,New,google / organic,Canada,Desktop,0,0,0,9,/shop,/shop
18-01-2026,U_7670,S_608992,New,direct / none,Canada,Mobile,0,0,0,0,/shop,/shop
18-01-2026,U_1628,S_481637,Returning,google / organic,United States,Tablet,0,0,0,2,/product/shoes,/product/shoes
18-01-2026,U_7671,S_438963,New,google / organic,Germany,Desktop,1,0,0,46,/home > /shop > /product/shoes,/product/shoes
18-01-2026,U_7672,S_700596,New,google / cpc,United States,Desktop,1,0,0,145,/shop > /product/tshirt > /cart,/cart
18-01-2026,U_3600,S_574596,Returning,google / organic,United States,Mobile,1,1,109.82,168,/home > /product/tshirt > /cart > /checkout,/cart
18-01-2026,U_7673,S_451395,New,direct / none,United States,Mobile,1,0,0,92,/shop > /product/tshirt > /cart,/cart
18-01-2026,U_7674,S_956253,New,google / organic,United States,Mobile,1,0,0,208,/home > /shop > /product/shoes,/product/shoes
18-01-2026,U_7675,S_786099,New,direct / none,United States,Mobile,0,0,0,4,/product/shoes,/product/shoes
18-01-2026,U_7676,S_685362,New,email / newsletter,United Kingdom,Mobile,0,0,0,10,/shop,/shop
18-01-2026,U_7677,S_738232,New,google / organic,United States,Mobile,1,0,0,82,/home > /shop > /product/shoes,/product/shoes
18-01-2026,U_7678,S_859870,New,google / cpc,India,Desktop,1,0,0,81,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
18-01-2026,U_7679,S_251288,New,email / newsletter,Australia,Mobile,0,0,0,7,/blog,/blog
18-01-2026,U_7680,S_398524,New,google / cpc,United States,Desktop,1,0,0,133,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
18-01-2026,U_7681,S_125400,New,google / organic,United States,Mobile,0,0,0,3,/home,/home
18-01-2026,U_1818,S_738311,Returning,google / organic,Australia,Desktop,1,0,0,87,/home > /blog > /shop,/shop
18-01-2026,U_7682,S_394362,New,google / organic,United States,Mobile,0,0,0,1,/shop,/shop
18-01-2026,U_7683,S_746780,New,direct / none,United States,Desktop,1,0,0,268,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
18-01-2026,U_7684,S_363181,New,google / organic,Germany,Desktop,1,0,0,249,/home > /blog > /shop,/shop
18-01-2026,U_7685,S_234500,New,google / cpc,United States,Mobile,0,0,0,3,/product/shoes,/product/shoes
18-01-2026,U_1985,S_632953,Returning,email / newsletter,United States,Mobile,0,0,0,3,/blog,/blog
18-01-2026,U_7686,S_601637,New,direct / none,India,Mobile,0,0,0,6,/blog,/blog
18-01-2026,U_7687,S_314455,New,facebook / referral,United Kingdom,Desktop,0,0,0,7,/blog,/blog
18-01-2026,U_7688,S_837152,New,facebook / referral,Australia,Mobile,0,0,0,9,/home,/home
18-01-2026,U_7689,S_888947,New,google / organic,United States,Desktop,0,0,0,10,/blog,/blog
18-01-2026,U_7690,S_756328,New,google / organic,United States,Desktop,0,0,0,4,/blog,/blog
18-01-2026,U_7691,S_887941,New,google / organic,United States,Mobile,0,0,0,6,/shop,/shop
18-01-2026,U_1463,S_177833,Returning,direct / none,United States,Mobile,1,0,0,51,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
18-01-2026,U_7692,S_901164,New,email / newsletter,Australia,Mobile,1,0,0,109,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
18-01-2026,U_7693,S_634762,New,email / newsletter,United States,Desktop,1,0,0,179,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
18-01-2026,U_7694,S_505850,New,email / newsletter,Germany,Mobile,0,0,0,8,/shop,/shop
18-01-2026,U_7695,S_478192,New,google / cpc,United Kingdom,Mobile,1,0,0,140,/home > /blog > /shop,/shop
18-01-2026,U_7696,S_887449,New,email / newsletter,Germany,Desktop,0,0,0,9,/shop,/shop
18-01-2026,U_7697,S_537865,New,facebook / referral,United States,Mobile,0,0,0,7,/home,/home
18-01-2026,U_1384,S_621350,Returning,email / newsletter,United Kingdom,Mobile,0,0,0,7,/blog,/blog
18-01-2026,U_5362,S_873691,Returning,google / organic,Canada,Desktop,0,0,0,3,/product/shoes,/product/shoes
18-01-2026,U_7698,S_602700,New,google / cpc,Germany,Desktop,1,1,126.5,293,/google / cpc > /product/shoes > /cart > /checkout,/cart
18-01-2026,U_7699,S_138610,New,google / cpc,United Kingdom,Mobile,0,0,0,0,/shop,/shop
18-01-2026,U_7700,S_163768,New,facebook / referral,United States,Mobile,0,0,0,10,/home,/home
18-01-2026,U_7701,S_467090,New,google / cpc,India,Mobile,0,0,0,10,/product/shoes,/product/shoes
18-01-2026,U_7702,S_899314,New,email / newsletter,Canada,Desktop,1,0,0,178,/home > /shop > /product/shoes,/product/shoes
18-01-2026,U_7703,S_742648,New,direct / none,India,Desktop,1,0,0,247,/home > /blog > /shop,/shop
18-01-2026,U_7704,S_906240,New,facebook / referral,Australia,Desktop,0,0,0,3,/shop,/shop
18-01-2026,U_7705,S_105022,New,email / newsletter,India,Mobile,1,0,0,155,/home > /shop > /product/shoes,/product/shoes
18-01-2026,U_7706,S_142214,New,google / organic,Australia,Mobile,1,1,142.01,331,/home > /shop > /product/shoes > /cart > /checkout,/cart
18-01-2026,U_7707,S_735018,New,email / newsletter,United States,Desktop,0,0,0,8,/blog,/blog
18-01-2026,U_7708,S_225738,New,google / organic,Germany,Desktop,0,0,0,10,/blog,/blog
18-01-2026,U_6658,S_749882,Returning,direct / none,Germany,Mobile,1,0,0,214,/shop > /product/tshirt > /cart,/cart
18-01-2026,U_7709,S_270023,New,google / cpc,Germany,Desktop,0,0,0,9,/home,/home
18-01-2026,U_4652,S_586772,Returning,google / organic,India,Desktop,0,0,0,3,/blog,/blog
18-01-2026,U_7271,S_958757,Returning,direct / none,Canada,Tablet,1,0,0,167,/shop > /product/tshirt > /cart,/cart
18-01-2026,U_7710,S_947417,New,email / newsletter,India,Mobile,0,0,0,4,/shop,/shop
18-01-2026,U_7711,S_916348,New,google / cpc,United States,Desktop,1,1,149.03,175,/home > /product/tshirt > /cart > /checkout,/cart
18-01-2026,U_7712,S_326972,New,direct / none,United Kingdom,Mobile,0,0,0,3,/blog,/blog
18-01-2026,U_7713,S_291374,New,google / organic,United States,Mobile,1,0,0,291,/shop > /product/tshirt > /cart,/cart
18-01-2026,U_7714,S_539990,New,google / cpc,United States,Mobile,0,0,0,7,/product/shoes,/product/shoes
18-01-2026,U_7715,S_628245,New,email / newsletter,United States,Desktop,0,0,0,4,/shop,/shop
18-01-2026,U_3821,S_602380,Returning,google / cpc,India,Desktop,1,0,0,227,/home > /shop > /product/shoes,/product/shoes
18-01-2026,U_7716,S_950216,New,facebook / referral,United States,Desktop,0,0,0,3,/shop,/shop
18-01-2026,U_7200,S_309342,Returning,google / organic,India,Mobile,0,0,0,0,/blog,/blog
18-01-2026,U_7717,S_781211,New,facebook / referral,United States,Desktop,1,0,0,80,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
18-01-2026,U_2779,S_322827,Returning,email / newsletter,India,Mobile,0,0,0,8,/blog,/blog
18-01-2026,U_6568,S_907307,Returning,direct / none,India,Desktop,1,0,0,219,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
18-01-2026,U_3732,S_147437,Returning,google / cpc,United States,Desktop,0,0,0,4,/home,/home
18-01-2026,U_3522,S_993283,Returning,facebook / referral,United States,Desktop,0,0,0,10,/home,/home
18-01-2026,U_7718,S_449264,New,direct / none,Australia,Mobile,0,0,0,9,/home,/home
18-01-2026,U_7719,S_860706,New,facebook / referral,India,Mobile,0,0,0,4,/product/shoes,/product/shoes
18-01-2026,U_7720,S_305919,New,direct / none,United States,Desktop,0,0,0,8,/home,/home
18-01-2026,U_7721,S_694165,New,direct / none,United Kingdom,Desktop,0,0,0,2,/product/shoes,/product/shoes
18-01-2026,U_7722,S_146380,New,email / newsletter,United States,Desktop,0,0,0,3,/home,/home
18-01-2026,U_7723,S_940331,New,email / newsletter,Canada,Mobile,1,0,0,257,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
18-01-2026,U_7724,S_228990,New,direct / none,United States,Mobile,0,0,0,6,/blog,/blog
18-01-2026,U_6232,S_287783,Returning,google / organic,United States,Mobile,1,0,0,72,/home > /shop > /product/shoes,/product/shoes
18-01-2026,U_6460,S_585307,Returning,direct / none,United States,Desktop,1,0,0,167,/shop > /product/tshirt > /cart,/cart
18-01-2026,U_7725,S_223887,New,email / newsletter,United States,Desktop,1,0,0,272,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
18-01-2026,U_7726,S_311595,New,google / cpc,India,Mobile,0,0,0,2,/product/shoes,/product/shoes
18-01-2026,U_4768,S_480339,Returning,facebook / referral,United Kingdom,Mobile,0,0,0,7,/product/shoes,/product/shoes
18-01-2026,U_7727,S_195069,New,google / organic,Australia,Desktop,0,0,0,5,/home,/home
18-01-2026,U_7728,S_941180,New,google / cpc,India,Desktop,1,0,0,120,/home > /shop > /product/shoes,/product/shoes
18-01-2026,U_7729,S_118323,New,google / organic,United States,Mobile,1,0,0,117,/home > /blog > /shop,/shop
18-01-2026,U_7730,S_920289,New,google / organic,India,Mobile,0,0,0,2,/blog,/blog
18-01-2026,U_6190,S_170166,Returning,email / newsletter,Canada,Desktop,0,0,0,1,/product/shoes,/product/shoes
18-01-2026,U_7731,S_870628,New,google / organic,United States,Desktop,1,0,0,289,/shop > /product/tshirt > /cart,/cart
18-01-2026,U_7732,S_318128,New,google / organic,United States,Mobile,1,0,0,211,/shop > /product/tshirt > /cart,/cart
18-01-2026,U_7733,S_372371,New,google / organic,Germany,Desktop,0,0,0,6,/shop,/shop
18-01-2026,U_7734,S_261775,New,google / organic,Germany,Desktop,0,0,0,9,/blog,/blog
19-01-2026,U_5536,S_509697,Returning,google / organic,India,Mobile,0,0,0,4,/blog,/blog
19-01-2026,U_7735,S_176039,New,google / organic,India,Mobile,0,0,0,8,/shop,/shop
19-01-2026,U_4572,S_848891,Returning,google / organic,Germany,Mobile,0,0,0,2,/shop,/shop
19-01-2026,U_7736,S_547552,New,google / organic,United States,Desktop,1,0,0,186,/home > /blog > /shop,/shop
19-01-2026,U_7737,S_995889,New,google / cpc,United States,Mobile,0,0,0,9,/shop,/shop
19-01-2026,U_7738,S_663383,New,google / cpc,Canada,Desktop,0,0,0,8,/blog,/blog
19-01-2026,U_7739,S_391854,New,google / organic,United Kingdom,Mobile,0,0,0,3,/home,/home
19-01-2026,U_6472,S_990673,Returning,google / organic,United States,Mobile,0,0,0,3,/home,/home
19-01-2026,U_7740,S_260093,New,google / cpc,United States,Mobile,1,0,0,194,/home > /shop > /product/shoes,/product/shoes
19-01-2026,U_7741,S_629138,New,direct / none,United Kingdom,Mobile,0,0,0,4,/blog,/blog
19-01-2026,U_7742,S_164529,New,facebook / referral,India,Mobile,0,0,0,8,/blog,/blog
19-01-2026,U_7743,S_282615,New,google / organic,United States,Mobile,1,1,46.16,320,/home > /product/tshirt > /cart > /checkout,/cart
19-01-2026,U_7744,S_186068,New,google / cpc,United States,Mobile,1,0,0,116,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
19-01-2026,U_7745,S_948480,New,email / newsletter,Australia,Mobile,1,0,0,169,/shop > /product/tshirt > /cart,/cart
19-01-2026,U_7746,S_501244,New,google / cpc,United States,Mobile,0,0,0,9,/shop,/shop
19-01-2026,U_7747,S_533109,New,google / cpc,United States,Mobile,0,0,0,10,/home,/home
19-01-2026,U_7748,S_494178,New,google / organic,India,Desktop,0,0,0,9,/home,/home
19-01-2026,U_7749,S_247665,New,google / organic,India,Mobile,0,0,0,1,/blog,/blog
19-01-2026,U_7750,S_466144,New,facebook / referral,India,Mobile,1,1,75.17,589,/home > /shop > /product/shoes > /cart > /checkout,/cart
19-01-2026,U_7751,S_393033,New,google / organic,Germany,Desktop,0,0,0,3,/shop,/shop
19-01-2026,U_7752,S_183538,New,google / cpc,United States,Desktop,1,1,66.74,237,/google / cpc > /product/shoes > /cart > /checkout,/cart
19-01-2026,U_7753,S_599014,New,google / cpc,Germany,Desktop,0,0,0,0,/shop,/shop
19-01-2026,U_1068,S_172267,Returning,facebook / referral,Australia,Mobile,1,0,0,272,/shop > /product/tshirt > /cart,/cart
19-01-2026,U_7754,S_444805,New,google / organic,United States,Desktop,1,0,0,197,/home > /shop > /product/shoes,/product/shoes
19-01-2026,U_7755,S_476793,New,direct / none,India,Mobile,0,0,0,5,/product/shoes,/product/shoes
19-01-2026,U_3176,S_766883,Returning,email / newsletter,Germany,Desktop,1,0,0,159,/home > /shop > /product/shoes,/product/shoes
19-01-2026,U_1102,S_841674,Returning,google / cpc,United States,Mobile,0,0,0,4,/product/shoes,/product/shoes
19-01-2026,U_7756,S_845681,New,google / organic,United States,Mobile,0,0,0,1,/product/shoes,/product/shoes
19-01-2026,U_4299,S_457352,Returning,google / cpc,Canada,Desktop,0,0,0,3,/shop,/shop
19-01-2026,U_2685,S_996339,Returning,google / cpc,United States,Desktop,1,0,0,84,/home > /blog > /shop,/shop
19-01-2026,U_7757,S_769483,New,google / cpc,United States,Mobile,0,0,0,2,/blog,/blog
19-01-2026,U_7758,S_590241,New,google / cpc,United Kingdom,Desktop,0,0,0,4,/home,/home
19-01-2026,U_5270,S_444944,Returning,google / organic,Germany,Desktop,1,0,0,50,/home > /blog > /shop,/shop
19-01-2026,U_7759,S_663528,New,google / organic,United States,Desktop,0,0,0,0,/shop,/shop
19-01-2026,U_7760,S_112005,New,google / organic,India,Mobile,1,0,0,260,/shop > /product/tshirt > /cart,/cart
19-01-2026,U_7761,S_688267,New,google / organic,Australia,Desktop,0,0,0,3,/shop,/shop
19-01-2026,U_7762,S_893577,New,google / organic,India,Mobile,0,0,0,0,/shop,/shop
19-01-2026,U_7763,S_368923,New,google / organic,Canada,Desktop,0,0,0,5,/shop,/shop
19-01-2026,U_7764,S_977923,New,facebook / referral,United States,Mobile,1,0,0,291,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
19-01-2026,U_7765,S_625842,New,google / cpc,United States,Mobile,0,0,0,10,/home,/home
19-01-2026,U_7766,S_940266,New,google / organic,United States,Mobile,1,0,0,194,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
19-01-2026,U_7767,S_248931,New,google / organic,United States,Desktop,1,0,0,131,/home > /blog > /shop,/shop
19-01-2026,U_7768,S_697851,New,google / organic,Canada,Mobile,0,0,0,8,/product/shoes,/product/shoes
19-01-2026,U_1095,S_602340,Returning,google / organic,Australia,Mobile,0,0,0,7,/product/shoes,/product/shoes
19-01-2026,U_7769,S_458490,New,facebook / referral,Australia,Mobile,1,0,0,35,/home > /blog > /shop,/shop
19-01-2026,U_7770,S_963508,New,google / organic,Australia,Mobile,1,0,0,199,/home > /blog > /shop,/shop
19-01-2026,U_7771,S_191908,New,email / newsletter,Australia,Mobile,1,0,0,257,/home > /blog > /shop,/shop
19-01-2026,U_7772,S_749679,New,direct / none,Canada,Mobile,0,0,0,1,/home,/home
19-01-2026,U_7773,S_240527,New,direct / none,United States,Desktop,0,0,0,1,/blog,/blog
19-01-2026,U_7774,S_124328,New,direct / none,Australia,Desktop,0,0,0,3,/product/shoes,/product/shoes
19-01-2026,U_7775,S_619663,New,email / newsletter,United Kingdom,Mobile,0,0,0,2,/product/shoes,/product/shoes
19-01-2026,U_3713,S_666207,Returning,google / organic,United States,Mobile,0,0,0,6,/shop,/shop
19-01-2026,U_7776,S_667388,New,email / newsletter,Australia,Desktop,1,1,48.57,492,/home > /shop > /product/shoes > /cart > /checkout,/cart
19-01-2026,U_7777,S_836211,New,google / cpc,India,Desktop,1,1,67.68,514,/home > /shop > /product/shoes > /cart > /checkout,/cart
19-01-2026,U_7778,S_776163,New,direct / none,India,Mobile,1,0,0,119,/home > /blog > /shop,/shop
19-01-2026,U_7779,S_143972,New,google / cpc,India,Mobile,0,0,0,2,/product/shoes,/product/shoes
19-01-2026,U_7780,S_345485,New,google / organic,United Kingdom,Desktop,0,0,0,5,/home,/home
19-01-2026,U_7781,S_578063,New,google / cpc,India,Mobile,0,0,0,2,/shop,/shop
19-01-2026,U_2014,S_509860,Returning,google / cpc,India,Mobile,0,0,0,4,/home,/home
19-01-2026,U_7782,S_423546,New,google / cpc,United Kingdom,Tablet,1,0,0,152,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
19-01-2026,U_7054,S_985034,Returning,google / cpc,United States,Mobile,0,0,0,9,/home,/home
19-01-2026,U_7783,S_241958,New,google / organic,United Kingdom,Mobile,0,0,0,9,/home,/home
19-01-2026,U_7784,S_688405,New,email / newsletter,United States,Desktop,1,0,0,175,/shop > /product/tshirt > /cart,/cart
19-01-2026,U_7785,S_564046,New,direct / none,United States,Mobile,0,0,0,10,/shop,/shop
19-01-2026,U_7786,S_935114,New,google / cpc,United States,Mobile,0,0,0,5,/home,/home
19-01-2026,U_3291,S_821933,Returning,google / organic,United States,Desktop,0,0,0,4,/blog,/blog
19-01-2026,U_3947,S_538956,Returning,google / organic,United States,Desktop,0,0,0,3,/blog,/blog
19-01-2026,U_7787,S_207434,New,direct / none,United States,Tablet,0,0,0,10,/blog,/blog
19-01-2026,U_7788,S_545492,New,google / organic,United Kingdom,Mobile,0,0,0,8,/blog,/blog
19-01-2026,U_7789,S_915075,New,google / cpc,United States,Mobile,1,0,0,274,/shop > /product/tshirt > /cart,/cart
19-01-2026,U_7790,S_996594,New,google / organic,Germany,Desktop,1,0,0,84,/home > /shop > /product/shoes,/product/shoes
19-01-2026,U_2467,S_898117,Returning,direct / none,United States,Tablet,1,0,0,274,/home > /blog > /shop,/shop
19-01-2026,U_7791,S_272106,New,google / organic,Canada,Mobile,1,0,0,209,/home > /shop > /product/shoes,/product/shoes
19-01-2026,U_7792,S_959641,New,google / organic,India,Desktop,0,0,0,7,/home,/home
19-01-2026,U_7793,S_363588,New,facebook / referral,India,Mobile,1,0,0,111,/home > /blog > /shop,/shop
19-01-2026,U_7794,S_823270,New,facebook / referral,United States,Mobile,0,0,0,8,/home,/home
19-01-2026,U_7795,S_195732,New,google / cpc,United States,Mobile,0,0,0,9,/blog,/blog
19-01-2026,U_5675,S_425501,Returning,google / organic,Canada,Desktop,0,0,0,10,/home,/home
19-01-2026,U_7796,S_209731,New,google / organic,United States,Desktop,1,0,0,272,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
19-01-2026,U_7797,S_311354,New,email / newsletter,Canada,Mobile,1,0,0,52,/home > /blog > /shop,/shop
19-01-2026,U_3201,S_283636,Returning,direct / none,United States,Mobile,1,0,0,257,/shop > /product/tshirt > /cart,/cart
19-01-2026,U_7798,S_447770,New,facebook / referral,India,Mobile,0,0,0,6,/home,/home
19-01-2026,U_6955,S_767220,Returning,google / organic,Canada,Mobile,1,0,0,213,/shop > /product/tshirt > /cart,/cart
19-01-2026,U_7799,S_256917,New,google / organic,United States,Desktop,1,0,0,112,/shop > /product/tshirt > /cart,/cart
19-01-2026,U_7800,S_414276,New,google / cpc,India,Mobile,0,0,0,4,/shop,/shop
19-01-2026,U_3102,S_938580,Returning,google / cpc,United States,Desktop,0,0,0,1,/home,/home
19-01-2026,U_7801,S_211890,New,google / cpc,India,Desktop,1,0,0,88,/shop > /product/tshirt > /cart,/cart
19-01-2026,U_7802,S_174230,New,google / organic,United Kingdom,Mobile,0,0,0,3,/home,/home
19-01-2026,U_1235,S_646051,Returning,google / organic,Canada,Mobile,0,0,0,3,/home,/home
19-01-2026,U_7803,S_536188,New,facebook / referral,United States,Mobile,1,0,0,143,/home > /shop > /product/shoes,/product/shoes
19-01-2026,U_5232,S_839660,Returning,direct / none,Canada,Mobile,1,0,0,229,/shop > /product/tshirt > /cart,/cart
19-01-2026,U_7804,S_134899,New,direct / none,United States,Mobile,0,0,0,5,/home,/home
19-01-2026,U_1260,S_838114,Returning,direct / none,United States,Mobile,0,0,0,5,/product/shoes,/product/shoes
19-01-2026,U_7208,S_639139,Returning,google / organic,Canada,Mobile,1,0,0,241,/home > /shop > /product/shoes,/product/shoes
19-01-2026,U_7805,S_892216,New,google / organic,India,Mobile,1,0,0,286,/home > /shop > /product/shoes,/product/shoes
19-01-2026,U_1053,S_963217,Returning,google / organic,Germany,Desktop,1,1,95.51,151,/google / cpc > /product/shoes > /cart > /checkout,/cart
19-01-2026,U_7806,S_217795,New,email / newsletter,India,Desktop,0,0,0,6,/product/shoes,/product/shoes
19-01-2026,U_3753,S_249312,Returning,google / organic,India,Desktop,1,0,0,166,/home > /shop > /product/shoes,/product/shoes
19-01-2026,U_7807,S_260824,New,google / cpc,United States,Mobile,1,0,0,278,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
19-01-2026,U_3655,S_949145,Returning,facebook / referral,Canada,Mobile,1,0,0,128,/home > /blog > /shop,/shop
19-01-2026,U_7808,S_903889,New,direct / none,United States,Desktop,0,0,0,7,/blog,/blog
19-01-2026,U_7809,S_385786,New,google / cpc,Australia,Mobile,0,0,0,8,/shop,/shop
19-01-2026,U_7810,S_432459,New,google / organic,India,Mobile,0,0,0,7,/home,/home
19-01-2026,U_5964,S_506868,Returning,google / organic,United Kingdom,Mobile,1,0,0,219,/shop > /product/tshirt > /cart,/cart
19-01-2026,U_7811,S_785011,New,direct / none,United Kingdom,Mobile,0,0,0,9,/product/shoes,/product/shoes
19-01-2026,U_7812,S_963398,New,facebook / referral,India,Mobile,0,0,0,10,/home,/home
19-01-2026,U_7813,S_656661,New,google / cpc,India,Tablet,1,0,0,87,/shop > /product/tshirt > /cart,/cart
19-01-2026,U_7814,S_717113,New,direct / none,Canada,Mobile,1,0,0,200,/home > /shop > /product/shoes,/product/shoes
19-01-2026,U_7815,S_471649,New,google / organic,India,Desktop,1,0,0,201,/home > /shop > /product/shoes,/product/shoes
19-01-2026,U_7816,S_600301,New,google / cpc,Germany,Mobile,0,0,0,9,/product/shoes,/product/shoes
19-01-2026,U_7817,S_164924,New,google / cpc,Germany,Desktop,0,0,0,0,/home,/home
19-01-2026,U_7818,S_728159,New,direct / none,United Kingdom,Mobile,1,0,0,193,/home > /blog > /shop,/shop
19-01-2026,U_7642,S_686974,Returning,email / newsletter,United Kingdom,Mobile,1,0,0,255,/home > /blog > /shop,/shop
19-01-2026,U_7819,S_315203,New,facebook / referral,United States,Desktop,0,0,0,2,/shop,/shop
19-01-2026,U_5558,S_907180,Returning,google / organic,Canada,Desktop,0,0,0,10,/product/shoes,/product/shoes
19-01-2026,U_7820,S_656167,New,google / organic,United States,Tablet,0,0,0,9,/shop,/shop
19-01-2026,U_7821,S_452489,New,google / organic,United Kingdom,Mobile,0,0,0,8,/shop,/shop
19-01-2026,U_7822,S_989983,New,direct / none,United States,Desktop,0,0,0,1,/home,/home
19-01-2026,U_7823,S_554567,New,email / newsletter,United Kingdom,Desktop,1,0,0,155,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
19-01-2026,U_6394,S_880407,Returning,direct / none,India,Mobile,0,0,0,0,/shop,/shop
19-01-2026,U_7824,S_414477,New,google / organic,Australia,Desktop,1,0,0,151,/home > /shop > /product/shoes,/product/shoes
19-01-2026,U_7825,S_128451,New,google / cpc,United States,Desktop,0,0,0,10,/product/shoes,/product/shoes
19-01-2026,U_7826,S_218790,New,email / newsletter,India,Mobile,0,0,0,4,/product/shoes,/product/shoes
19-01-2026,U_5783,S_350066,Returning,google / organic,United States,Desktop,1,0,0,58,/home > /blog > /shop,/shop
19-01-2026,U_2786,S_281272,Returning,google / organic,Australia,Mobile,1,1,80.75,442,/google / cpc > /product/shoes > /cart > /checkout,/cart
19-01-2026,U_7827,S_322714,New,direct / none,United States,Mobile,0,0,0,7,/home,/home
19-01-2026,U_7828,S_670594,New,google / cpc,Australia,Desktop,0,0,0,7,/product/shoes,/product/shoes
19-01-2026,U_1780,S_384312,Returning,direct / none,India,Mobile,0,0,0,5,/home,/home
19-01-2026,U_7829,S_296955,New,facebook / referral,Canada,Mobile,0,0,0,9,/home,/home
19-01-2026,U_7830,S_105663,New,google / organic,Canada,Desktop,0,0,0,0,/shop,/shop
19-01-2026,U_7831,S_378953,New,facebook / referral,United States,Desktop,0,0,0,8,/shop,/shop
19-01-2026,U_7832,S_628050,New,direct / none,United States,Desktop,0,0,0,0,/shop,/shop
19-01-2026,U_4148,S_533166,Returning,facebook / referral,India,Mobile,1,0,0,249,/home > /shop > /product/shoes > /product/tshirt,/product/tshirt
19-01-2026,U_7833,S_350389,New,email / newsletter,India,Mobile,0,0,0,8,/home,/home
19-01-2026,U_7834,S_359276,New,google / organic,India,Mobile,1,0,0,206,/home > /blog > /shop,/shop
19-01-2026,U_7835,S_187210,New,direct / none,India,Mobile,0,0,0,7,/product/shoes,/product/shoes
19-01-2026,U_7836,S_584165,New,direct / none,United Kingdom,Mobile,1,0,0,206,/shop > /product/tshirt > /cart,/cart
19-01-2026,U_7837,S_637779,New,email / newsletter,United Kingdom,Mobile,1,0,0,275,/shop > /product/tshirt > /cart,/cart
19-01-2026,U_7838,S_796600,New,google / cpc,United Kingdom,Mobile,0,0,0,4,/home,/home
19-01-2026,U_1327,S_292457,Returning,google / organic,United States,Mobile,1,0,0,281,/home > /blog > /shop,/shop
19-01-2026,U_2066,S_911039,Returning,email / newsletter,United States,Mobile,0,0,0,8,/home,/home
